Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Maine,US,2020-05-20 02:32:25,44.6939,-69.3819,1741,73,1088,580.0,23,129.5182605124787,23833,225,4.192992533026996,84000023,USA,1773.0090194106288,12.923607122343482
Maryland,US,2020-05-20 02:32:25,39.0639,-76.8021,41546,2081,2868,36597.0,24,687.2014397057072,208658,7199,5.008905791171232,84000024,USA,3451.357002024586,17.32778125451307
Massachusetts,US,2020-05-20 02:32:25,42.2302,-71.5301,87925,5938,,81987.0,25,1275.6613961575351,476940,8766,6.7534830821723055,84000025,USA,6919.69230916548,9.969860676713107
Michigan,US,2020-05-20 02:32:25,43.3266,-84.5361,52350,5017,28234,19099.0,26,524.1889415258474,422904,,9.58357211079274,84000026,USA,4234.605542063935,
Minnesota,US,2020-05-20 02:32:25,45.6945,-93.9002,17029,757,11540,4732.0,27,301.9523259673681,161835,2221,4.445357918844325,84000027,USA,2869.6021300680613,13.04245698514299
Mississippi,US,2020-05-20 02:32:25,32.7416,-89.6787,11704,554,7681,3469.0,28,393.2598804696942,117760,1840,4.733424470266575,84000028,USA,3956.791141841353,15.72112098427888
Missouri,US,2020-05-20 02:32:25,38.4561,-92.2884,11393,631,,10762.0,29,185.63150557529963,154110,,5.538488545598175,84000029,USA,2510.9866869313987,
Montana,US,2020-05-20 02:32:25,46.9219,-110.4544,471,16,437,18.0,30,44.069020881792106,28950,65,3.397027600849257,84000030,USA,2708.700965027349,13.800424628450106
Nebraska,US,2020-05-20 02:32:25,41.1254,-98.2681,10854,123,,10731.0,31,561.1018978416135,69984,,1.1332227750138197,84000031,USA,3617.8510427996575,
Nevada,US,2020-05-20 02:32:25,38.3135,-117.0554,7096,358,334,6404.0,32,230.3779418964494,87555,,5.045095828635851,84000032,USA,2842.5508318409848,
New Hampshire,US,2020-05-20 02:32:25,43.4525,-71.5639,3721,172,1269,2280.0,33,273.6610941589794,49474,368,4.622413329750067,84000033,USA,3638.567313201114,9.889814565976888
New Jersey,US,2020-05-20 02:32:25,40.2989,-74.521,149356,10587,23657,115112.0,34,1681.522237196007,520182,,7.088433005704491,84000034,USA,5856.461075478007,
New Mexico,US,2020-05-20 02:32:25,34.8405,-106.2485,6192,276,1796,4120.0,35,295.3030504633425,137620,886,4.457364341085271,84000035,USA,6563.2438315189265,14.308785529715763
New York,US,2020-05-20 02:32:25,42.1657,-74.9481,352845,28558,61886,262401.0,36,1813.781034742174,1467739,76168,8.093638849919936,84000036,USA,7544.834593522492,21.586815740622654
North Carolina,US,2020-05-20 02:32:25,35.6301,-79.8064,19239,693,11637,6909.0,37,183.4367459299525,265008,,3.6020583190394513,84000037,USA,2526.7532182236528,
North Dakota,US,2020-05-20 02:32:25,47.5289,-99.78399999999999,1994,45,1269,680.0,38,261.6585002270156,57731,135,2.2567703109327986,84000038,USA,7575.630329290792,6.770310932798395
Northern Mariana Islands,US,2020-05-20 02:32:25,15.0979,145.6739,21,2,13,6.0,69,38.08211228782823,3817,,9.523809523809524,580,MNP,6921.877266792398,
Ohio,US,2020-05-20 02:32:25,40.3888,-82.7649,28952,1720,,27232.0,39,247.68373955223242,277602,5117,5.940867642995302,84000039,USA,2374.879160927702,17.674081237911025
Oklahoma,US,2020-05-20 02:32:25,35.5653,-96.9289,5489,293,4135,1061.0,40,138.71721576933467,139147,897,5.337948624521771,84000040,USA,3516.502900829953,16.341774458006924
Oregon,US,2020-05-20 02:32:25,44.571999999999996,-122.0709,3726,140,1406,2180.0,41,88.34121236103626,99720,714,3.7573805689747717,84000041,USA,2364.301045797782,19.162640901771336
Pennsylvania,US,2020-05-20 02:32:25,40.5908,-77.2098,67311,4628,,62683.0,42,525.7854853648132,349700,,6.875547830220915,84000042,USA,2731.606783914593,
Puerto Rico,US,2020-05-20 02:32:25,18.2208,-66.5901,2805,124,,2681.0,72,95.622565971048,2805,,4.420677361853833,630,PRI,95.622565971048,
Rhode Island,US,2020-05-20 02:32:25,41.6809,-71.5118,12951,532,1023,11396.0,44,1222.5294304774293,117246,1464,4.107790904177284,84000044,USA,11067.615288839215,11.304146397961548
South Carolina,US,2020-05-20 02:32:25,33.8569,-80.945,9056,399,5451,3206.0,45,175.88858110976838,135063,1444,4.405918727915195,84000045,USA,2623.237569614471,15.945229681978798
South Dakota,US,2020-05-20 02:32:25,44.2998,-99.4388,4085,46,2914,1125.0,46,461.7598419277937,29709,327,1.1260709914320686,84000046,USA,3358.2431196653174,8.004895960832313
Tennessee,US,2020-05-20 02:32:25,35.7478,-86.6923,18412,305,10969,7138.0,47,269.60800823057076,346123,1498,1.6565283510753857,84000047,USA,5068.299621594061,8.135998262003042
Texas,US,2020-05-20 02:32:25,31.0545,-97.5635,50552,1388,29359,19805.0,48,174.3420039556653,744937,,2.7456876087988604,84000048,USA,2569.113178523529,
Utah,US,2020-05-20 02:32:25,40.15,-111.8624,7518,88,4183,3247.0,49,234.50088865793,174022,595,1.1705240755520085,84000049,USA,5428.081091517731,7.9143389199255125
Vermont,US,2020-05-20 02:32:25,44.0459,-72.7107,944,54,820,70.0,50,151.28471816009576,24591,,5.720338983050848,84000050,USA,3940.9348562234272,
Virgin Islands,US,2020-05-20 02:32:25,18.3358,-64.8963,69,6,61,2.0,78,64.32486855352948,1367,,8.695652173913043,850,VIR,1274.3781929373158,
Virginia,US,2020-05-20 02:32:25,37.7693,-78.17,32145,1042,4271,26832.0,51,376.60275842628903,202789,5768,3.2415616736662,84000051,USA,2375.825066993583,17.94369264271271
Washington,US,2020-05-20 02:32:25,47.4009,-121.4905,18811,1031,,17780.0,53,247.02907841252662,289135,,5.4808356812503325,84000053,USA,3796.9673375581247,
West Virginia,US,2020-05-20 02:32:25,38.4912,-80.9545,1502,68,922,512.0,54,83.81008923933138,78301,,4.527296937416778,84000054,USA,4369.117042296196,
Wisconsin,US,2020-05-20 02:32:25,44.2685,-89.6165,12885,467,7371,5047.0,55,221.29920236107444,161122,2110,3.624369421808304,84000055,USA,2767.2619389073366,16.375630578191696
Wyoming,US,2020-05-20 02:32:25,42.756,-107.3025,776,10,504,262.0,56,134.07998838894946,17850,73,1.288659793814433,84000056,USA,3084.1852999262214,9.407216494845361
Alabama,US,2020-05-21 02:32:54,32.3182,-86.9023,13052,522,,12530.0,1,266.1943206303658,164450,1493,3.999387067116151,84000001,USA,3353.9423864284136,11.438859944836041
Alaska,US,2020-05-21 02:32:54,61.3707,-152.4044,401,10,352,39.0,2,54.81549323691639,37045,,2.493765586034913,84000002,USA,5063.940017360518,
American Samoa,US,2020-05-21 02:32:54,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,124,,,16,ASM,222.85724555633436,
Arizona,US,2020-05-21 02:32:54,33.7298,-111.4312,14906,747,3773,10386.0,4,204.78883847249455,165435,1792,5.011404803434859,84000004,USA,2272.8593514488884,12.022004561921374
Arkansas,US,2020-05-21 02:32:54,34.9697,-92.3731,5003,107,3852,1044.0,5,165.7828010036437,96258,535,2.1387167699380374,84000005,USA,3189.6703695799993,10.693583849690185
California,US,2020-05-21 02:32:54,36.1162,-119.6816,85997,3497,,82500.0,6,217.64657483331172,1380120,,4.0664209216600575,84000006,USA,3492.8938318656483,
Colorado,US,2020-05-21 02:32:54,39.0598,-105.3111,22797,1299,3478,18020.0,8,395.86812105989924,131837,3955,5.698118173443874,84000008,USA,2289.339188321882,17.34877396148616
Connecticut,US,2020-05-21 02:32:54,41.5978,-72.7554,39017,3529,6264,29224.0,9,1094.357901621945,190718,10946,9.044775354332726,84000009,USA,5349.302875196303,28.05443780916011
Delaware,US,2020-05-21 02:32:54,39.3185,-75.5071,8194,310,3965,3919.0,10,841.4769903179825,45412,,3.7832560410056137,84000010,USA,4663.552975875058,
Diamond Princess,US,2020-05-21 02:32:54,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-21 02:32:54,38.8974,-77.0268,7551,407,1059,6085.0,11,1069.9271270664217,40419,,5.390014567606939,84000011,USA,5727.106945953873,
Florida,US,2020-05-21 02:32:54,27.7663,-81.6868,47471,2096,,45375.0,12,221.02421684370194,771348,8934,4.415327252427798,84000012,USA,3591.3839526017105,18.81991110362116
Georgia,US,2020-05-21 02:32:54,33.0406,-83.6431,39801,1697,,38104.0,13,374.8649742974354,402940,7107,4.263711967036004,84000013,USA,3795.0828557927853,17.85633526795809
Grand Princess,US,2020-05-21 02:32:54,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-21 02:32:54,13.4443,144.7937,154,5,125,24.0,66,93.77150198807762,4972,,3.2467532467532467,316,GUM,3027.479921329363,
Hawaii,US,2020-05-21 02:32:54,21.0943,-157.4983,643,17,578,48.0,15,45.41370971387244,46304,82,2.6438569206842923,84000015,USA,3270.3521222257377,12.752721617418352
Idaho,US,2020-05-21 02:32:54,44.2405,-114.4788,2506,77,1668,761.0,16,140.22993008088682,38567,215,3.0726256983240225,84000016,USA,2158.119598335819,8.579409417398244
Illinois,US,2020-05-21 02:32:54,40.3495,-88.9861,100418,4525,,95893.0,17,792.4512191262803,642713,,4.506164233503953,84000017,USA,5071.98610207641,
Indiana,US,2020-05-21 02:32:54,39.8494,-86.2583,29274,1864,,27410.0,18,434.83433916811083,195738,4389,6.367425018788003,84000018,USA,2907.481173740783,14.992826398852223
Iowa,US,2020-05-21 02:32:54,42.0115,-93.2105,15620,393,8362,6865.0,19,495.07617897542684,110748,,2.5160051216389245,84000019,USA,3510.1598379750685,
Kansas,US,2020-05-21 02:32:54,38.5266,-96.7265,8507,202,473,7832.0,20,292.0042261150017,71203,760,2.374515105207476,84000020,USA,2444.0551207319227,8.933819207711297
Kentucky,US,2020-05-21 02:32:54,37.6681,-84.6701,8167,376,2826,4965.0,21,182.80209854212697,153986,2010,4.60389371862373,84000021,USA,3446.671231309901,24.611240357536428
Louisiana,US,2020-05-21 02:32:54,31.1695,-91.8678,35316,2608,26249,6459.0,22,759.6808978844836,285970,,7.384754785366406,84000022,USA,6151.487891268144,
Maine,US,2020-05-21 02:32:54,44.6939,-69.3819,1819,73,1100,646.0,23,135.32091664112505,37269,231,4.013194062671798,84000023,USA,2772.5537340836117,12.699285321605277
Maryland,US,2020-05-21 02:32:54,39.0639,-76.8021,42323,2123,2993,37207.0,24,700.0535919863439,215330,7393,5.016185053044444,84000024,USA,3561.7167961254977,17.468043380667723
Massachusetts,US,2020-05-21 02:32:54,42.2302,-71.5301,88970,6066,,82904.0,25,1290.8227968852534,489953,8897,6.818028548949084,84000025,USA,7108.49164664854,10.0
Michigan,US,2020-05-21 02:32:54,43.3266,-84.5361,53009,5060,28234,19715.0,26,530.7876141612921,437072,,9.54554886905997,84000026,USA,4376.471997145849,
Minnesota,US,2020-05-21 02:32:54,45.6945,-93.9002,17670,786,12227,4657.0,27,313.3183158050029,167338,2308,4.448217317487266,84000027,USA,2967.179418798957,13.061686474250141
Mississippi,US,2020-05-21 02:32:54,32.7416,-89.6787,11967,570,7681,3716.0,28,402.09680362105524,120680,1901,4.763098520932565,84000028,USA,4054.9045091492394,15.885351382969834
Missouri,US,2020-05-21 02:32:54,38.4561,-92.2884,11528,640,,10888.0,29,187.83112404740226,161984,,5.551700208188758,84000029,USA,2639.281471000556,
Montana,US,2020-05-21 02:32:54,46.9219,-110.4544,478,16,440,22.0,30,44.723974483007694,29726,65,3.3472803347280333,84000030,USA,2781.307249962106,13.598326359832637
Nebraska,US,2020-05-21 02:32:54,41.1254,-98.2681,11122,138,,10984.0,31,574.9562656895546,72135,,1.240784031648984,84000031,USA,3729.04785340011,
Nevada,US,2020-05-21 02:32:54,38.3135,-117.0554,7388,377,336,6675.0,32,239.85798121913305,91171,,5.1028695181375205,84000032,USA,2959.947483179423,
New Hampshire,US,2020-05-21 02:32:54,43.4525,-71.5639,3868,190,1275,2403.0,33,284.4722150515808,50888,383,4.912099276111686,84000033,USA,3742.559999882328,9.901758014477766
New Jersey,US,2020-05-21 02:32:54,40.2989,-74.521,150776,10749,23945,116082.0,34,1697.509285435236,531343,,7.129118692630127,84000034,USA,5982.117022941414,
New Mexico,US,2020-05-21 02:32:54,34.8405,-106.2485,6317,283,1882,4152.0,35,301.2644331035101,142246,1139,4.479974671521291,84000035,USA,6783.862680266249,18.03071078043375
New York,US,2020-05-21 02:32:54,42.1657,-74.9481,354370,28636,61886,263848.0,36,1821.6202164734775,1505836,76410,8.080819482461834,84000036,USA,7740.670204288048,21.562208990603043
North Carolina,US,2020-05-21 02:32:54,35.6301,-79.8064,20262,726,11637,7899.0,37,193.1906723859191,277603,,3.583061889250814,84000037,USA,2646.8418826546394,
North Dakota,US,2020-05-21 02:32:54,47.5289,-99.78399999999999,2095,49,1302,744.0,38,274.9120150328976,59200,142,2.3389021479713605,84000038,USA,7768.396797110996,6.778042959427208
Northern Mariana Islands,US,2020-05-21 02:32:54,15.0979,145.6739,21,2,13,6.0,69,38.08211228782823,3817,,9.523809523809524,580,MNP,6921.877266792398,
Ohio,US,2020-05-21 02:32:54,40.3888,-82.7649,29436,1781,,27655.0,39,251.8243491800053,289528,5198,6.050414458486207,84000039,USA,2476.9058353508826,17.65864927299905
Oklahoma,US,2020-05-21 02:32:54,35.5653,-96.9289,5532,299,4266,967.0,40,139.80390556311886,144371,905,5.404916847433117,84000040,USA,3648.5230748468966,16.35936370209689
Oregon,US,2020-05-21 02:32:54,44.571999999999996,-122.0709,3801,144,1406,2251.0,41,90.11941711870607,102149,723,3.7884767166535123,84000041,USA,2421.891170549515,19.021310181531177
Pennsylvania,US,2020-05-21 02:32:54,40.5908,-77.2098,68126,4770,,63356.0,42,532.1516836172879,349700,,7.0017320846666475,84000042,USA,2731.606783914593,
Puerto Rico,US,2020-05-21 02:32:54,18.2208,-66.5901,2866,125,,2741.0,72,97.70205849305654,2866,,4.361479413817166,630,PRI,97.70205849305654,
Rhode Island,US,2020-05-21 02:32:54,41.6809,-71.5118,13356,538,1030,11788.0,44,1260.7600242032697,120528,1486,4.028152141359689,84000044,USA,11377.4246928101,11.126085654387541
South Carolina,US,2020-05-21 02:32:54,33.8569,-80.945,9175,407,5451,3317.0,45,178.19983786242545,135063,1444,4.435967302452316,84000045,USA,2623.237569614471,15.73841961852861
South Dakota,US,2020-05-21 02:32:54,44.2998,-99.4388,4177,46,3023,1108.0,46,472.15932918785654,30389,333,1.101268853243955,84000046,USA,3435.1088950657822,7.972228872396457
Tennessee,US,2020-05-21 02:32:54,35.7478,-86.6923,18412,305,11783,6324.0,47,269.60800823057076,354013,1515,1.6565283510753857,84000047,USA,5183.83335964203,8.228329350423637
Texas,US,2020-05-21 02:32:54,31.0545,-97.5635,51673,1426,30341,19906.0,48,178.2080703117798,770241,,2.759661718886072,84000048,USA,2656.380745941122,
Utah,US,2020-05-21 02:32:54,40.15,-111.8624,7710,90,4423,3197.0,49,240.48973816874707,179664,631,1.1673151750972763,84000049,USA,5604.065929747052,8.184176394293125
Vermont,US,2020-05-21 02:32:54,44.0459,-72.7107,944,54,824,66.0,50,151.28471816009576,25058,,5.720338983050848,84000050,USA,4015.7759191267796,
Virgin Islands,US,2020-05-21 02:32:54,18.3358,-64.8963,69,6,61,2.0,78,64.32486855352948,1383,,8.695652173913043,850,VIR,1289.2941044859604,
Virginia,US,2020-05-21 02:32:54,37.7693,-78.17,32908,1075,4523,27310.0,51,385.54187507520044,212626,6059,3.2666828734654185,84000051,USA,2491.072891994031,18.411936307280904
Washington,US,2020-05-21 02:32:54,47.4009,-121.4905,18971,1037,,17934.0,53,249.13022415416737,293120,,5.466237942122186,84000053,USA,3849.2989986858647,
West Virginia,US,2020-05-21 02:32:54,38.4912,-80.9545,1567,69,950,548.0,54,87.4370238602079,80641,,4.403318442884492,84000054,USA,4499.68668864775,
Wisconsin,US,2020-05-21 02:32:54,44.2685,-89.6165,13413,481,7728,5204.0,55,230.3675747977564,167713,2161,3.586073212554984,84000055,USA,2880.4620198356906,16.111235368672183
Wyoming,US,2020-05-21 02:32:54,42.756,-107.3025,787,11,528,248.0,56,135.98060678106086,18840,74,1.3977128335451081,84000056,USA,3255.240955216247,9.40279542566709
Alabama,US,2020-05-22 02:36:57,32.3182,-86.9023,13288,529,,12759.0,1,271.0075185823093,170739,1528,3.9810355207706203,84000001,USA,3482.2059538850767,11.499096929560507
Alaska,US,2020-05-22 02:36:57,61.3707,-152.4044,401,10,356,35.0,2,54.81549323691639,39545,,2.493765586034913,84000002,USA,5405.682493899897,
American Samoa,US,2020-05-22 02:36:57,-14.270999999999999,-170.132,0,0,,0.0,60,0.0,124,,,16,ASM,222.85724555633436,
Arizona,US,2020-05-22 02:36:57,33.7298,-111.4312,15348,764,3872,10712.0,4,210.86133723841715,171627,1830,4.977847276518113,84000004,USA,2357.9292889117683,11.923377638780297
Arkansas,US,2020-05-22 02:36:57,34.9697,-92.3731,5458,110,3915,1433.0,5,180.8599895818284,99276,535,2.015390252839868,84000005,USA,3289.676864368925,9.802125320630267
California,US,2020-05-22 02:36:57,36.1162,-119.6816,88031,3583,,84448.0,6,222.79434897904883,1421127,,4.070157103747544,84000006,USA,3596.6769067890714,
Colorado,US,2020-05-22 02:36:57,39.0598,-105.3111,23191,1310,3532,18349.0,8,402.7099002281056,135611,3990,5.6487430468716315,84000008,USA,2354.8744029939903,17.2049501961968
Connecticut,US,2020-05-22 02:36:57,41.5978,-72.7554,39208,3583,6264,29361.0,9,1099.715114098809,202747,10946,9.138441134462354,84000009,USA,5686.695068307264,27.917771883289124
Delaware,US,2020-05-22 02:36:57,39.3185,-75.5071,8386,317,4130,3939.0,10,861.1942934838421,47542,,3.780109706653947,84000010,USA,4882.291807871312,
Diamond Princess,US,2020-05-22 02:36:57,,,49,0,,49.0,88888,,,,0.0,84088888,USA,,
District of Columbia,US,2020-05-22 02:36:57,38.8974,-77.0268,7788,412,1061,6315.0,11,1103.5084711420066,41756,,5.290190035952747,84000011,USA,5916.551068439346,
Florida,US,2020-05-22 02:36:57,27.7663,-81.6868,48675,2144,,46531.0,12,226.63002158933224,813929,9200,4.404725218284541,84000012,USA,3789.640407646299,18.900873138161273
Georgia,US,2020-05-22 02:36:57,33.0406,-83.6431,40663,1775,,38888.0,13,382.98370517968436,407731,7235,4.365147677249588,84000013,USA,3840.20679971025,17.792587856282125
Grand Princess,US,2020-05-22 02:36:57,,,103,3,,100.0,99999,,,,2.912621359223301,84099999,USA,,
Guam,US,2020-05-22 02:36:57,13.4443,144.7937,165,5,125,35.0,66,100.46946641579746,5064,,3.0303030303030303,316,GUM,3083.499260179384,
Hawaii,US,2020-05-22 02:36:57,21.0943,-157.4983,647,17,578,52.0,15,45.696221127333544,47149,82,2.6275115919629055,84000015,USA,3330.032658319396,12.673879443585781
Idaho,US,2020-05-22 02:36:57,44.2405,-114.4788,2506,77,1688,741.0,16,140.22993008088682,38888,221,3.0726256983240225,84000016,USA,2176.082011566451,8.818834796488428
Illinois,US,2020-05-22 02:36:57,40.3495,-88.9861,102688,4607,,98081.0,17,810.364982270504,672020,,4.486405422249922,84000017,USA,5303.263043251637,
Indiana,US,2020-05-22 02:36:57,39.8494,-86.2583,29936,1913,,28023.0,18,444.66764970064105,202995,4389,6.390299305184393,84000018,USA,3015.27624101355,14.661277391769108
Iowa,US,2020-05-22 02:36:57,42.0115,-93.2105,16170,410,8672,7088.0,19,512.5084387985053,116565,,2.535559678416821,84000019,USA,3694.529756867518,
Kansas,US,2020-05-22 02:36:57,38.5266,-96.7265,8625,204,473,7948.0,20,296.05459624331604,71203,760,2.365217391304348,84000020,USA,2444.0551207319227,8.81159420289855
Kentucky,US,2020-05-22 02:36:57,37.6681,-84.6701,8286,386,2919,4981.0,21,185.46567754623044,158672,2016,4.658460053101617,84000021,USA,3551.558048227791,24.33019551049964
Louisiana,US,2020-05-22 02:36:57,31.1695,-91.8678,36504,2629,26249,7626.0,22,785.235912798029,305381,,7.201950471181241,84000022,USA,6569.037044876585,
Maine,US,2020-05-22 02:36:57,44.6939,-69.3819,1877,73,1145,659.0,23,139.63571222396467,37327,235,3.8891848694725626,84000023,USA,2776.8685296664516,12.519978689397975
Maryland,US,2020-05-22 02:36:57,39.0639,-76.8021,43531,2159,3099,38273.0,24,720.0348017096505,220233,7485,4.959683903425145,84000024,USA,3642.8160273120643,17.194642898164528
Massachusetts,US,2020-05-22 02:36:57,42.2302,-71.5301,90084,6148,,83936.0,25,1306.9852853165244,501486,9040,6.82474135251543,84000025,USA,7275.818378316266,10.0350783712979
Michigan,US,2020-05-22 02:36:57,43.3266,-84.5361,53510,5129,28234,20147.0,26,535.8042074698776,454740,,9.585124275836293,84000026,USA,4553.384513265785,
Minnesota,US,2020-05-22 02:36:57,45.6945,-93.9002,18200,818,12488,4894.0,27,322.71609211381167,173556,2380,4.4945054945054945,84000027,USA,3077.4348397200383,13.076923076923077
Mississippi,US,2020-05-22 02:36:57,32.7416,-89.6787,12222,580,7681,3961.0,28,410.6649230263673,125970,1932,4.745540828015055,84000028,USA,4232.650986224144,15.807560137457045
Missouri,US,2020-05-22 02:36:57,38.4561,-92.2884,11689,668,,11021.0,29,190.45437274376172,162092,,5.714774574386175,84000029,USA,2641.041165778238,
Montana,US,2020-05-22 02:36:57,46.9219,-110.4544,479,16,440,23.0,30,44.817539283181354,30524,65,3.3402922755741127,84000030,USA,2855.971960500684,13.569937369519833
