Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Ohio,US,2020-04-14 23:33:31,40.3888,-82.7649,7285,324,Empty,6961,39,65.19680755,67874,2156,4.447494852,84000039,USA,607.4355684,29.59505834
Oregon,US,2020-04-14 23:33:31,44.572,-122.0709,1633,55,Empty,1578,41,40.75292845,32363,381,3.368034293,84000041,USA,807.6466769,23.3312921
Pennsylvania,US,2020-04-14 23:33:31,40.5908,-77.2098,25465,691,Empty,24774,42,202.3039211,133631,2317,2.713528372,84000042,USA,1061.616936,9.098763008
Puerto Rico,US,2020-04-14 23:33:31,18.2208,-66.5901,923,45,Empty,878,72,31.46510816,7207,Empty,4.875406284,630,PRI,245.686928,Empty
South Carolina,US,2020-04-14 23:33:31,33.8569,-80.945,3553,97,Empty,3456,45,70.49638143,33872,675,2.73008725,84000045,USA,672.0668257,18.99802983
Virgin Islands,US,2020-04-14 23:33:31,18.3358,-64.8963,51,1,44,50,78,47.54446806,377,Empty,1.960784314,850,VIR,351.4561659,Empty
Washington,US,2020-04-14 23:33:31,47.4009,-121.4905,10799,530,Empty,10269,53,143.0444235,93929,387,4.907861839,84000053,USA,1244.191097,3.583665154
Wisconsin,US,2020-04-14 23:33:31,44.2685,-89.6165,3555,170,Empty,3385,55,68.70134742,41552,1049,4.781997187,84000055,USA,803.0037659,29.50773558
Recovered,US,Empty,Empty,Empty,0,0,47763,-47763,,Empty,Empty,Empty,Empty,84070001,USA,Empty,Empty
Alabama,US,2020-04-15 22:56:51,32.3182,-86.9023,4075,118,Empty,3957.0,1,86.90743260088674,34077,525,2.895705521472393,84000001,USA,726.7594063166669,12.883435582822086
American Samoa,US,Empty,-14.270999999999999,-170.132,0,0,Empty,Empty,60,0.0,3,Empty,Empty,16,ASM,5.3917075537822825,Empty
California,US,2020-04-15 22:56:51,36.1162,-119.6816,26686,860,Empty,25826.0,6,68.06156401321954,216486,5163,3.2264108521322044,84000006,USA,552.13878988855,19.34722326313423
Colorado,US,2020-04-15 22:56:51,39.0598,-105.3111,7956,328,Empty,7628.0,8,140.39637447009457,39580,1556,4.122674710910005,84000008,USA,698.4525517252819,19.557566616390147
Connecticut,US,2020-04-15 22:56:51,41.5978,-72.7554,14755,868,Empty,13887.0,9,413.8516758959377,50143,1908,5.882751609623856,84000009,USA,1406.4225404574722,12.931209759403592
Diamond Princess,US,2020-04-15 22:56:51,Empty,Empty,49,0,0,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
Florida,US,2020-04-15 22:56:51,27.7663,-81.6868,22511,596,Empty,21915.0,12,106.02090011937301,213509,3344,2.647594509350984,84000012,USA,1005.5713368391991,14.854959797432366
Georgia,US,2020-04-15 22:56:51,33.0406,-83.6431,14987,552,Empty,14435.0,13,147.8096371252204,64090,2922,3.683192099819844,84000013,USA,632.0891201278025,19.49689731100287
Grand Princess,US,2020-04-15 22:56:51,Empty,Empty,103,0,0,103.0,99999,Empty,Empty,Empty,0.0,84099999,USA,Empty,Empty
Idaho,US,2020-04-15 22:56:51,44.2405,-114.4788,1473,39,Empty,1434.0,16,91.4624491694179,15398,141,2.6476578411405294,84000016,USA,956.1023708830255,9.572301425661914
Illinois,US,2020-04-15 22:56:51,40.3495,-88.9861,24593,949,Empty,23644.0,17,209.5580024392337,116929,4283,3.8588216159069653,84000017,USA,996.3569986263227,17.415524742812995
Indiana,US,2020-04-15 22:56:51,39.8494,-86.2583,8960,436,Empty,8524.0,18,136.9194409408077,48396,Empty,4.866071428571429,84000018,USA,739.5483553316217,Empty
Kansas,US,2020-04-15 22:56:51,38.5266,-96.7265,1504,71,Empty,1433.0,20,61.67756412990345,14668,342,4.720744680851064,84000020,USA,601.5202863413722,22.73936170212766
Louisiana,US,2020-04-15 22:56:51,31.1695,-91.8678,21951,1103,Empty,20848.0,22,477.4794410416974,121928,1943,5.024828026058039,84000022,USA,2652.1850160508443,8.851532959774042
Massachusetts,US,2020-04-15 22:56:51,42.2302,-71.5301,29918,1108,Empty,28810.0,25,435.88277699200967,132023,3454,3.7034561133765624,84000025,USA,1923.4758963438762,11.544889364262318
Mississippi,US,2020-04-15 22:56:51,32.7416,-89.6787,3360,122,Empty,3238.0,28,116.0539180977105,38151,645,3.630952380952381,84000028,USA,1317.7300682576645,19.196428571428573
Missouri,US,2020-04-15 22:56:51,38.4561,-92.2884,4791,153,Empty,4638.0,29,81.76526967691198,49012,1024,3.1934877896055105,84000029,USA,836.4599034449615,21.3734084742225
Nebraska,US,2020-04-15 22:56:51,41.1254,-98.2681,901,20,Empty,881.0,31,59.07143119391164,11729,Empty,2.2197558268590454,84000031,USA,768.9775987496,Empty
Nevada,US,2020-04-15 22:56:51,38.3135,-117.0554,3211,131,Empty,3080.0,32,106.4409186603759,27655,Empty,4.07972594207412,84000032,USA,916.7311135324495,Empty
New Jersey,US,2020-04-15 22:56:51,40.2989,-74.521,71030,3156,Empty,67874.0,34,799.6901665017299,144021,8270,4.443193017035056,84000034,USA,1621.458221452142,11.642967760101365
North Carolina,US,2020-04-15 22:56:51,35.6301,-79.8064,5340,130,Empty,5210.0,37,53.842178894168356,67827,431,2.4344569288389515,84000037,USA,683.8864172012654,8.071161048689138
Northern Mariana Islands,US,2020-04-15 22:56:51,15.0979,145.6739,13,2,Empty,11.0,69,23.574640940084144,40,Empty,15.384615384615385,580,MNP,72.53735673872045,Empty
Ohio,US,2020-04-15 22:56:51,40.3888,-82.7649,7794,362,Empty,7432.0,39,69.75208209159592,71552,2237,4.644598409032589,84000039,USA,640.3516779340354,28.70156530664614
Oregon,US,2020-04-15 22:56:51,44.571999999999996,-122.0709,1663,58,Empty,1605.0,41,41.50160441259632,33351,401,3.4876728803367407,84000041,USA,832.3030720171377,24.11304870715574
Pennsylvania,US,2020-04-15 22:56:51,40.5908,-77.2098,26753,779,Empty,25974.0,42,212.53629693019985,137584,2395,2.9118229731245093,84000042,USA,1093.0211145234036,8.952267035472657
Puerto Rico,US,2020-04-15 22:56:51,18.2208,-66.5901,974,51,Empty,923.0,72,33.20370026944769,7799,Empty,5.236139630390143,630,PRI,265.8682324449923,Empty
South Carolina,US,2020-04-15 22:56:51,33.8569,-80.945,3656,106,Empty,3550.0,45,72.54004236132124,34733,675,2.8993435448577682,84000045,USA,689.1502438008125,18.462800875273523
Virgin Islands,US,2020-04-15 22:56:51,18.3358,-64.8963,51,1,44,50.0,78,47.5444680613044,382,Empty,1.9607843137254901,850,VIR,356.1173882238878,Empty
Washington,US,2020-04-15 22:56:51,47.4009,-121.4905,10942,552,Empty,10390.0,53,144.9386130267519,122854,645,5.044781575580332,84000053,USA,1627.333975944853,5.894717601900932
Wisconsin,US,2020-04-15 22:56:51,44.2685,-89.6165,3721,183,Empty,3538.0,55,71.90934282281565,43047,1091,4.918032786885246,84000055,USA,831.8950498505094,29.320075248589088
Recovered,US,Empty,Empty,Empty,0,0,52096,-52096.0,,Empty,Empty,Empty,Empty,84070001,USA,Empty,Empty
Alabama,US,2020-04-16 23:30:51,32.3182,-86.9023,4345,133,Empty,4212.0,1,92.6657164787369,36391,553,3.0609896432681243,84000001,USA,776.1100318475752,12.727272727272727
American Samoa,US,Empty,-14.270999999999999,-170.132,0,0,Empty,Empty,60,0.0,3,Empty,Empty,16,ASM,5.3917075537822825,Empty
California,US,2020-04-16 23:30:51,36.1162,-119.6816,27677,956,Empty,26721.0,6,70.58906944442319,246400,5031,3.457744697763486,84000006,USA,628.4332373850444,18.177548144668858
Colorado,US,2020-04-16 23:30:51,39.0598,-105.3111,8286,355,Empty,7931.0,8,146.21975350165957,40533,1636,4.284335022930244,84000008,USA,715.2697645043166,19.744146753560223
Connecticut,US,2020-04-16 23:30:51,41.5978,-72.7554,15884,971,Empty,14913.0,9,445.51813079844624,53122,1926,6.113069755729035,84000009,USA,1489.9782261568284,12.125409216821959
Diamond Princess,US,2020-04-16 23:30:51,Empty,Empty,49,0,0,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
Florida,US,2020-04-16 23:30:51,27.7663,-81.6868,23343,668,Empty,22675.0,12,109.93940169190725,219248,3460,2.861671593197104,84000012,USA,1032.6005201622447,14.822430707278412
Georgia,US,2020-04-16 23:30:51,33.0406,-83.6431,15669,587,Empty,15082.0,13,154.53587803530252,67939,3108,3.746250558427468,84000013,USA,670.0499724194535,19.835343672219032
Grand Princess,US,2020-04-16 23:30:51,Empty,Empty,103,0,0,103.0,99999,Empty,Empty,Empty,0.0,84099999,USA,Empty,Empty
Idaho,US,2020-04-16 23:30:51,44.2405,-114.4788,1587,41,Empty,1546.0,16,98.54100939026897,15831,143,2.58349086326402,84000016,USA,982.9884811955563,9.010712035286705
Illinois,US,2020-04-16 23:30:51,40.3495,-88.9861,25734,1072,Empty,24662.0,17,219.28051212829828,122589,4423,4.165695189243802,84000017,USA,1044.5861001513933,17.187378565322142
Indiana,US,2020-04-16 23:30:51,39.8494,-86.2583,9542,477,Empty,9065.0,18,145.8130921269182,51115,Empty,4.998952001676797,84000018,USA,781.097904429619,Empty
Kansas,US,2020-04-16 23:30:51,38.5266,-96.7265,1615,80,Empty,1535.0,20,66.2295652059801,16122,359,4.953560371517028,84000020,USA,661.147399536106,22.229102167182663
Louisiana,US,2020-04-16 23:30:51,31.1695,-91.8678,22532,1156,Empty,21376.0,22,490.1173871601078,126586,1914,5.130481093555832,84000022,USA,2753.506105585363,8.494585478430677
Massachusetts,US,2020-04-16 23:30:51,42.2302,-71.5301,32181,1108,Empty,31073.0,25,468.85298637542155,140773,3454,3.4430253876510983,84000025,USA,2050.9568208267992,10.733041235511637
Mississippi,US,2020-04-16 23:30:51,32.7416,-89.6787,3624,129,Empty,3495.0,28,125.17244023395918,38415,682,3.5596026490066226,84000028,USA,1326.8485903939134,18.81898454746137
Missouri,US,2020-04-16 23:30:51,38.4561,-92.2884,5174,169,Empty,5005.0,29,88.30171265045766,50648,1043,3.2663316582914574,84000029,USA,864.3805841361383,20.158484731349052
Nebraska,US,2020-04-16 23:30:51,41.1254,-98.2681,952,21,Empty,931.0,31,62.41509711054815,12294,Empty,2.2058823529411766,84000031,USA,806.0201721397889,Empty
Nevada,US,2020-04-16 23:30:51,38.3135,-117.0554,3214,137,Empty,3077.0,32,106.54036517422864,28451,Empty,4.262601120099564,84000032,USA,943.1175885413749,Empty
New Jersey,US,2020-04-16 23:30:51,40.2989,-74.521,75317,3518,Empty,71799.0,34,847.9552903056566,151830,8224,4.670924226934158,84000034,USA,1709.3757282832275,10.919181592469164
North Carolina,US,2020-04-16 23:30:51,35.6301,-79.8064,5639,150,Empty,5489.0,37,56.85693760004033,70917,452,2.660046107465863,84000037,USA,715.0422847636212,8.015605603830467
Northern Mariana Islands,US,2020-04-16 23:30:51,15.0979,145.6739,13,2,Empty,11.0,69,23.574640940084144,40,Empty,15.384615384615385,580,MNP,72.53735673872045,Empty
Ohio,US,2020-04-16 23:30:51,40.3888,-82.7649,8414,407,Empty,8007.0,39,75.30074656385528,74840,2331,4.837176135013073,84000039,USA,669.7774985546624,27.703826955074874
Oregon,US,2020-04-16 23:30:51,44.571999999999996,-122.0709,1736,64,Empty,1672.0,41,43.32338259787566,34938,414,3.686635944700461,84000041,USA,871.9080306477994,23.847926267281107
Pennsylvania,US,2020-04-16 23:30:51,40.5908,-77.2098,28258,841,Empty,27417.0,42,224.49260563875407,141470,2512,2.976148347370656,84000042,USA,1123.8930186040957,8.889518012598202
Puerto Rico,US,2020-04-16 23:30:51,18.2208,-66.5901,1043,56,Empty,987.0,72,35.555913122211436,8358,Empty,5.369127516778524,630,PRI,284.92456555651313,Empty
South Carolina,US,2020-04-16 23:30:51,33.8569,-80.945,3931,111,Empty,3820.0,45,77.99641863302894,34733,675,2.8237089799033326,84000045,USA,689.1502438008125,17.171203256168912
Virgin Islands,US,2020-04-16 23:30:51,18.3358,-64.8963,51,1,46,50.0,78,47.5444680613044,408,Empty,1.9607843137254901,850,VIR,380.3557444904352,Empty
Washington,US,2020-04-16 23:30:51,47.4009,-121.4905,11057,579,Empty,10478.0,53,146.46191228630926,124283,595,5.236501763588677,84000053,USA,1646.2626250049177,5.381206475535859
Wisconsin,US,2020-04-16 23:30:51,44.2685,-89.6165,3875,197,Empty,3678.0,55,74.8854349471676,44849,1121,5.083870967741936,84000055,USA,866.7191927601341,28.929032258064517
Recovered,US,Empty,Empty,Empty,0,0,54703,-54703.0,,Empty,Empty,Empty,Empty,84070001,USA,Empty,Empty
Alabama,US,2020-04-17 23:30:52,32.3182,-86.9023,4571,148,Empty,4423.0,1,97.48561335427074,37848,594,3.237803544082258,84000001,USA,807.1834378106407,12.994968278276088
American Samoa,US,Empty,-14.270999999999999,-170.132,0,0,Empty,Empty,60,0.0,3,Empty,Empty,16,ASM,5.3917075537822825,Empty
California,US,2020-04-17 23:30:52,36.1162,-119.6816,29157,1037,Empty,28120.0,6,74.36374960404115,258800,4892,3.556607332715986,84000006,USA,660.0589360196814,16.778132180951403
Colorado,US,2020-04-17 23:30:52,39.0598,-105.3111,8691,372,Empty,8319.0,8,153.3666277676712,41830,1693,4.280289955125992,84000008,USA,738.1574087586797,19.479921758140605
Connecticut,US,2020-04-17 23:30:52,41.5978,-72.7554,16809,1036,Empty,15773.0,9,471.46274619687,55462,1946,6.163364864060919,84000009,USA,1555.6110910566247,11.577131298709025
Diamond Princess,US,2020-04-17 23:30:52,Empty,Empty,49,0,0,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
Florida,US,2020-04-17 23:30:52,27.7663,-81.6868,24759,725,Empty,24034.0,12,116.60838994516264,234837,3665,2.9282281190678137,84000012,USA,1106.020617535125,14.80269800880488
Georgia,US,2020-04-17 23:30:52,33.0406,-83.6431,17194,650,Empty,16544.0,13,169.57622611136583,71684,3324,3.780388507618937,84000013,USA,706.9851222849336,19.332325229731303
Grand Princess,US,2020-04-17 23:30:52,Empty,Empty,103,0,0,103.0,99999,Empty,Empty,Empty,0.0,84099999,USA,Empty,Empty
Illinois,US,2020-04-17 23:30:52,40.3495,-88.9861,27578,1132,Empty,26446.0,17,234.99331481597147,130163,4454,4.104721154543476,84000017,USA,1109.1244773511964,16.15055479005004
Indiana,US,2020-04-17 23:30:52,39.8494,-86.2583,10154,522,Empty,9632.0,18,155.16517894117874,54785,Empty,5.1408311995272795,84000018,USA,837.1798629399722,Empty
Kansas,US,2020-04-17 23:30:52,38.5266,-96.7265,1730,82,Empty,1648.0,20,70.94560235687032,16901,375,4.7398843930635834,84000020,USA,693.0934251060493,21.67630057803468
Louisiana,US,2020-04-17 23:30:52,31.1695,-91.8678,23118,1213,Empty,21905.0,22,502.86409357213614,131987,1868,5.24699368457479,84000022,USA,2870.9889747515153,8.08028376157107
Massachusetts,US,2020-04-17 23:30:52,42.2302,-71.5301,34402,1245,Empty,33157.0,25,501.21128732131547,148744,3729,3.6189756409511076,84000025,USA,2167.0883007186135,10.839486076390907
Mississippi,US,2020-04-17 23:30:52,32.7416,-89.6787,3793,140,Empty,3653.0,28,131.0096759954214,38584,736,3.691009754811495,84000028,USA,1332.6858261553755,19.404165568151857
Missouri,US,2020-04-17 23:30:52,38.4561,-92.2884,5371,184,Empty,5187.0,29,91.6637995063023,51717,1043,3.4258052504189163,84000029,USA,882.624598597549,19.419102587972446
Nebraska,US,2020-04-17 23:30:52,41.1254,-98.2681,1066,24,Empty,1042.0,31,69.8891738653827,13104,Empty,2.25140712945591,84000031,USA,859.1254543451922,Empty
Nevada,US,2020-04-17 23:30:52,38.3135,-117.0554,3524,142,Empty,3382.0,32,116.81650493901111,29762,Empty,4.029511918274688,84000032,USA,986.5757150950195,Empty
New Jersey,US,2020-04-17 23:30:52,40.2989,-74.521,78467,3840,Empty,74627.0,34,883.4195170335244,157449,8011,4.893777001796933,84000034,USA,1772.6371536749382,10.20938738578001
North Carolina,US,2020-04-17 23:30:52,35.6301,-79.8064,6045,177,Empty,5868.0,37,60.95055644480294,72981,429,2.9280397022332507,84000037,USA,735.8531943586706,7.096774193548387
Northern Mariana Islands,US,2020-04-17 23:30:52,15.0979,145.6739,13,2,Empty,11.0,69,23.574640940084144,55,Empty,15.384615384615385,580,MNP,99.73886551574061,Empty
Ohio,US,2020-04-17 23:30:52,40.3888,-82.7649,9107,418,Empty,8689.0,39,81.50272153042906,77677,2424,4.589875919622268,84000039,USA,695.1671132446621,26.616888108048755
Oregon,US,2020-04-17 23:30:52,44.571999999999996,-122.0709,1785,70,Empty,1715.0,41,44.54622000991247,36321,427,3.9215686274509802,84000041,USA,906.4219927058996,23.92156862745098
Pennsylvania,US,2020-04-17 23:30:52,40.5908,-77.2098,29888,921,Empty,28967.0,42,237.4419632433676,147373,2603,3.081504282655246,84000042,USA,1170.7887596716012,8.709180942184155
Puerto Rico,US,2020-04-17 23:30:52,18.2208,-66.5901,1068,58,Empty,1010.0,72,36.40816415582149,8932,Empty,5.430711610486892,630,PRI,304.49224928819996,Empty
South Carolina,US,2020-04-17 23:30:52,33.8569,-80.945,4099,116,Empty,3983.0,45,81.32976850083581,36284,675,2.829958526469871,84000045,USA,719.9242059732439,16.467431080751403
Virgin Islands,US,2020-04-17 23:30:52,18.3358,-64.8963,51,2,46,49.0,78,47.5444680613044,424,Empty,3.9215686274509802,850,VIR,395.2716560390797,Empty
Washington,US,2020-04-17 23:30:52,47.4009,-121.4905,11517,603,Empty,10914.0,53,152.55510932453865,128900,622,5.235738473560823,84000053,USA,1707.4197787560156,5.400711990969871
Wisconsin,US,2020-04-17 23:30:52,44.2685,-89.6165,4053,206,Empty,3847.0,55,78.32533363635362,46410,1153,5.0826548235874665,84000055,USA,896.8859447478834,28.44806316308907
Recovered,US,Empty,Empty,Empty,0,0,58545,-58545.0,,Empty,Empty,Empty,Empty,84070001,USA,Empty,Empty
Alabama,US,2020-04-18 22:32:47,32.3182,-86.9023,4712,153,Empty,4559.0,1,100.49271715714805,42538,620,3.2470288624787775,84000001,USA,907.2069614666307,13.157894736842104
American Samoa,US,Empty,-14.270999999999999,-170.132,0,0,Empty,Empty,60,0.0,3,Empty,Empty,16,ASM,5.3917075537822825,Empty
California,US,2020-04-18 22:32:47,36.1162,-119.6816,30491,1140,Empty,29351.0,6,77.76606266683194,251614,4892,3.7388081729034797,84000006,USA,641.7313335689958,16.044078580564758
Colorado,US,2020-04-18 22:32:47,39.0598,-105.3111,9047,389,Empty,8658.0,8,159.648818480511,43307,1755,4.299767878854869,84000008,USA,764.2214415757146,19.39869570023212
Connecticut,US,2020-04-18 22:32:47,41.5978,-72.7554,17550,1086,Empty,16464.0,9,492.24648674847214,55462,1946,6.188034188034188,84000009,USA,1555.6110910566247,11.08831908831909
Diamond Princess,US,2020-04-18 22:32:47,Empty,Empty,49,0,0,49.0,88888,Empty,Empty,Empty,0.0,84088888,USA,Empty,Empty
Florida,US,2020-04-18 22:32:47,27.7663,-81.6868,25492,748,Empty,24744.0,12,120.06062750846505,246527,3842,2.9342538835713166,84000012,USA,1161.077448524218,15.07139494743449
Georgia,US,2020-04-18 22:32:47,33.0406,-83.6431,17669,673,Empty,16996.0,13,174.26092469243474,74208,3420,3.808930895919407,84000013,USA,731.8781311662345,19.355934121908426
Grand Princess,US,2020-04-18 22:32:47,Empty,Empty,103,0,0,103.0,99999,Empty,Empty,Empty,0.0,84099999,USA,Empty,Empty
Illinois,US,2020-04-18 22:32:47,40.3495,-88.9861,29160,1259,Empty,27901.0,17,248.47360432350888,137404,4340,4.3175582990397805,84000017,USA,1170.825347341132,14.883401920438958
Indiana,US,2020-04-18 22:32:47,39.8494,-86.2583,10641,545,Empty,10096.0,18,162.60711730481415,56873,Empty,5.121699088431538,84000018,USA,869.086982659214,Empty
Kansas,US,2020-04-18 22:32:47,38.5266,-96.7265,1821,85,Empty,1736.0,20,74.67742305887911,17676,383,4.667764964305327,84000020,USA,724.875414601179,21.032399780340473
Louisiana,US,2020-04-18 22:32:47,31.1695,-91.8678,23580,1267,Empty,22313.0,22,512.9135447024383,137999,1761,5.373197625106022,84000022,USA,3001.762351797786,7.468193384223919
Massachusetts,US,2020-04-18 22:32:47,42.2302,-71.5301,36372,1404,Empty,34968.0,25,529.9127068906135,156806,3729,3.860112174199934,84000025,USA,2284.5455822250506,10.252391949851534
Mississippi,US,2020-04-18 22:32:47,32.7416,-89.6787,3974,152,Empty,3822.0,28,137.26139003580403,38765,782,3.824861600402617,84000028,USA,1338.9375401957582,19.677906391545044
Missouri,US,2020-04-18 22:32:47,38.4561,-92.2884,5579,197,Empty,5382.0,29,95.21361710029053,53759,875,3.531098763219215,84000029,USA,917.474250169299,15.683814303638645
Nebraska,US,2020-04-18 22:32:47,41.1254,-98.2681,1249,24,Empty,1225.0,31,81.88703391919606,13677,Empty,1.9215372297838271,84000031,USA,896.6925243497553,Empty
Nevada,US,2020-04-18 22:32:47,38.3135,-117.0554,3626,151,Empty,3475.0,32,120.19768641000405,30751,Empty,4.164368450082736,84000032,USA,1019.3599158284707,Empty
New Jersey,US,2020-04-18 22:32:47,40.2989,-74.521,81420,4070,Empty,77350.0,34,916.665822280316,162536,7718,4.998771800540408,84000034,USA,1829.9090652192758,9.479243429132891
North Carolina,US,2020-04-18 22:32:47,35.6301,-79.8064,6328,187,Empty,6141.0,37,63.80399027009314,76211,388,2.9551201011378003,84000037,USA,768.420654626117,6.131479140328698
Northern Mariana Islands,US,2020-04-18 22:32:47,15.0979,145.6739,14,2,9,12.0,69,25.388074858552155,56,Empty,14.285714285714286,580,MNP,101.55229943420862,Empty
Ohio,US,2020-04-18 22:32:47,40.3888,-82.7649,10222,451,Empty,9771.0,39,91.48136812166969,78758,2519,4.41205243592252,84000039,USA,704.8414782358111,24.642927020152612
Oregon,US,2020-04-18 22:32:47,44.571999999999996,-122.0709,1844,72,Empty,1772.0,41,46.018616077467,37583,449,3.9045553145336225,84000041,USA,937.9162950322354,24.349240780911064
Pennsylvania,US,2020-04-18 22:32:47,40.5908,-77.2098,31652,1042,Empty,30610.0,42,251.45586926455672,153965,2613,3.292051055225578,84000042,USA,1223.1581862541855,8.25540250221155
Puerto Rico,US,2020-04-18 22:32:47,18.2208,-66.5901,1118,60,Empty,1058.0,72,38.11266622304159,9173,Empty,5.366726296958855,630,PRI,312.7079492522009,Empty
Virgin Islands,US,2020-04-18 22:32:47,18.3358,-64.8963,53,3,46,50.0,78,49.40895700488496,443,Empty,5.660377358490566,850,VIR,412.984301003095,Empty
Washington,US,2020-04-18 22:32:47,47.4009,-121.4905,11776,613,Empty,11163.0,53,155.98584417867215,131627,518,5.205502717391305,84000053,USA,1743.5418403283015,4.398777173913044
Wisconsin,US,2020-04-18 22:32:47,44.2685,-89.6165,4199,212,Empty,3987.0,55,81.14682357242755,48161,1176,5.0488211478923555,84000055,USA,930.7244987072359,28.006668254346273
Alberta,Canada,Empty,53.9333,-116.5765,2562,51,0,2511.0,,58.053823734814124,Empty,Empty,1.990632318501171,12401,CAN,Empty,Empty
Anguilla,United Kingdom,Empty,18.2206,-63.0686,3,0,1,2.0,,19.997333688841486,Empty,Empty,0.0,660,AIA,Empty,Empty
Anhui,China,Empty,31.8257,117.2264,991,6,984,1.0,,1.567046173308033,Empty,Empty,0.6054490413723511,15601,CHN,Empty,Empty
Aruba,Netherlands,Empty,12.5211,-69.9683,96,2,44,50.0,,89.91626547777382,Empty,Empty,2.0833333333333335,533,ABW,Empty,Empty
Australian Capital Territory,Australia,Empty,-35.4735,149.0124,103,3,88,12.0,,24.059799112356927,Empty,Empty,2.912621359223301,3601,AUS,Empty,Empty
Beijing,China,Empty,40.1824,116.4142,593,8,509,76.0,,2.7530176415970287,Empty,Empty,1.349072512647555,15602,CHN,Empty,Empty
Bermuda,United Kingdom,Empty,32.3078,-64.7505,83,5,35,43.0,,133.28408780691473,Empty,Empty,6.024096385542169,60,BMU,Empty,Empty
Bonaire, Sint Eustatius and Saba,Netherlands,Empty,12.1784,-68.2385,3,0,0,3.0,Empty,11.441211242896914,Empty,Empty,0.0,535,BES,,
British Columbia,Canada,Empty,53.7267,-127.6476,1618,78,0,1540.0,,31.65772404443273,Empty,Empty,4.8207663782447465,12402,CAN,Empty,Empty
British Virgin Islands,United Kingdom,Empty,18.4207,-64.64,4,0,2,2.0,,13.228825611006384,Empty,Empty,0.0,92,VGB,Empty,Empty
